TIME,GEO_NAME,GEO,SE_LEVELS,SE_SECTOR,TONNES PER HECTARE
2016,DE233,"Weiden i. d. Opf, Kreisfreie Stadt",Moderate,Pastures and natural grassland,5.8
2016,DE233,"Weiden i. d. Opf, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE234,Amberg-Sulzbach,Total,Agricultural areas (excluding pastures),3.1
2016,DE234,Amberg-Sulzbach,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE234,Amberg-Sulzbach,Severe,Agricultural areas (excluding pastures),13.2
2016,DE234,Amberg-Sulzbach,Total,Pastures and natural grassland,1.5
2016,DE234,Amberg-Sulzbach,Moderate,Pastures and natural grassland,6.6
2016,DE234,Amberg-Sulzbach,Severe,Pastures and natural grassland,11.7
2016,DE235,Cham,Total,Agricultural areas (excluding pastures),2.9
2016,DE235,Cham,Moderate,Agricultural areas (excluding pastures),6.6
2016,DE235,Cham,Severe,Agricultural areas (excluding pastures),13
2016,DE235,Cham,Total,Pastures and natural grassland,1.9
2016,DE235,Cham,Moderate,Pastures and natural grassland,6.5
2016,DE235,Cham,Severe,Pastures and natural grassland,12.7
2016,DE236,Neumarkt i. d. OPf.,Total,Agricultural areas (excluding pastures),3.3
2016,DE236,Neumarkt i. d. OPf.,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE236,Neumarkt i. d. OPf.,Severe,Agricultural areas (excluding pastures),14.5
2016,DE236,Neumarkt i. d. OPf.,Total,Pastures and natural grassland,1.5
2016,DE236,Neumarkt i. d. OPf.,Moderate,Pastures and natural grassland,6.6
2016,DE236,Neumarkt i. d. OPf.,Severe,Pastures and natural grassland,12.9
2016,DE237,Neustadt a. d. Waldnaab,Total,Agricultural areas (excluding pastures),2.7
2016,DE237,Neustadt a. d. Waldnaab,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE237,Neustadt a. d. Waldnaab,Severe,Agricultural areas (excluding pastures),13.3
2016,DE237,Neustadt a. d. Waldnaab,Total,Pastures and natural grassland,1.1
2016,DE237,Neustadt a. d. Waldnaab,Moderate,Pastures and natural grassland,6.3
2016,DE237,Neustadt a. d. Waldnaab,Severe,Pastures and natural grassland,10.7
2016,DE238,"Regensburg, Landkreis",Total,Agricultural areas (excluding pastures),2.6
2016,DE238,"Regensburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE238,"Regensburg, Landkreis",Severe,Agricultural areas (excluding pastures),13.8
2016,DE238,"Regensburg, Landkreis",Total,Pastures and natural grassland,1.3
2016,DE238,"Regensburg, Landkreis",Moderate,Pastures and natural grassland,6.4
2016,DE238,"Regensburg, Landkreis",Severe,Pastures and natural grassland,16.2
2016,DE239,Schwandorf,Total,Agricultural areas (excluding pastures),2.4
2016,DE239,Schwandorf,Moderate,Agricultural areas (excluding pastures),6.6
2016,DE239,Schwandorf,Severe,Agricultural areas (excluding pastures),12.5
2016,DE239,Schwandorf,Total,Pastures and natural grassland,1.3
2016,DE239,Schwandorf,Moderate,Pastures and natural grassland,6.1
2016,DE239,Schwandorf,Severe,Pastures and natural grassland,12.1
2016,DE23A,Tirschenreuth,Total,Agricultural areas (excluding pastures),2.7
2016,DE23A,Tirschenreuth,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE23A,Tirschenreuth,Severe,Agricultural areas (excluding pastures),12.8
2016,DE23A,Tirschenreuth,Total,Pastures and natural grassland,1.4
2016,DE23A,Tirschenreuth,Moderate,Pastures and natural grassland,6.1
2016,DE23A,Tirschenreuth,Severe,Pastures and natural grassland,12.8
2016,DE24,Oberfranken,Total,Agricultural areas (excluding pastures),3.1
2016,DE24,Oberfranken,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE24,Oberfranken,Severe,Agricultural areas (excluding pastures),13.3
2016,DE24,Oberfranken,Total,Pastures and natural grassland,1.6
2016,DE24,Oberfranken,Moderate,Pastures and natural grassland,6.4
2016,DE24,Oberfranken,Severe,Pastures and natural grassland,11.8
2016,DE241,"Bamberg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.6
2016,DE241,"Bamberg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.2
2016,DE241,"Bamberg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),10.5
2016,DE241,"Bamberg, Kreisfreie Stadt",Total,Pastures and natural grassland,0.4
2016,DE241,"Bamberg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE241,"Bamberg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE242,"Bayreuth, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.8
2016,DE242,"Bayreuth, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.5
2016,DE242,"Bayreuth, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.8
2016,DE242,"Bayreuth, Kreisfreie Stadt",Total,Pastures and natural grassland,1.1
2016,DE242,"Bayreuth, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.3
2016,DE242,"Bayreuth, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE243,"Coburg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),3.1
2016,DE243,"Coburg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE243,"Coburg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.1
2016,DE243,"Coburg, Kreisfreie Stadt",Total,Pastures and natural grassland,0.4
2016,DE243,"Coburg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE243,"Coburg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE244,"Hof, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),3.4
2016,DE244,"Hof, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.6
2016,DE244,"Hof, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.2
2016,DE244,"Hof, Kreisfreie Stadt",Total,Pastures and natural grassland,1.3
2016,DE244,"Hof, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.2
2016,DE244,"Hof, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE245,"Bamberg, Landkreis",Total,Agricultural areas (excluding pastures),2.8
2016,DE245,"Bamberg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.7
2016,DE245,"Bamberg, Landkreis",Severe,Agricultural areas (excluding pastures),12.8
2016,DE245,"Bamberg, Landkreis",Total,Pastures and natural grassland,0.9
2016,DE245,"Bamberg, Landkreis",Moderate,Pastures and natural grassland,6.3
2016,DE245,"Bamberg, Landkreis",Severe,Pastures and natural grassland,11.8
2016,DE246,"Bayreuth, Landkreis",Total,Agricultural areas (excluding pastures),2.8
2016,DE246,"Bayreuth, Landkreis",Moderate,Agricultural areas (excluding pastures),6.7
2016,DE246,"Bayreuth, Landkreis",Severe,Agricultural areas (excluding pastures),12.8
2016,DE246,"Bayreuth, Landkreis",Total,Pastures and natural grassland,1.9
2016,DE246,"Bayreuth, Landkreis",Moderate,Pastures and natural grassland,6.4
2016,DE246,"Bayreuth, Landkreis",Severe,Pastures and natural grassland,12
2016,DE247,"Coburg, Landkreis",Total,Agricultural areas (excluding pastures),3.3
2016,DE247,"Coburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE247,"Coburg, Landkreis",Severe,Agricultural areas (excluding pastures),12.9
2016,DE247,"Coburg, Landkreis",Total,Pastures and natural grassland,1
2016,DE247,"Coburg, Landkreis",Moderate,Pastures and natural grassland,6.6
2016,DE247,"Coburg, Landkreis",Severe,Pastures and natural grassland,10.9
2016,DE248,Forchheim,Total,Agricultural areas (excluding pastures),2.9
2016,DE248,Forchheim,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE248,Forchheim,Severe,Agricultural areas (excluding pastures),13.9
2016,DE248,Forchheim,Total,Pastures and natural grassland,1.6
2016,DE248,Forchheim,Moderate,Pastures and natural grassland,6.4
2016,DE248,Forchheim,Severe,Pastures and natural grassland,11.3
2016,DE249,"Hof, Landkreis",Total,Agricultural areas (excluding pastures),3.3
2016,DE249,"Hof, Landkreis",Moderate,Agricultural areas (excluding pastures),6.7
2016,DE249,"Hof, Landkreis",Severe,Agricultural areas (excluding pastures),13
2016,DE249,"Hof, Landkreis",Total,Pastures and natural grassland,1.7
2016,DE249,"Hof, Landkreis",Moderate,Pastures and natural grassland,6.1
2016,DE249,"Hof, Landkreis",Severe,Pastures and natural grassland,11
2016,DE24A,Kronach,Total,Agricultural areas (excluding pastures),3.8
2016,DE24A,Kronach,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE24A,Kronach,Severe,Agricultural areas (excluding pastures),14.1
2016,DE24A,Kronach,Total,Pastures and natural grassland,3
2016,DE24A,Kronach,Moderate,Pastures and natural grassland,6.8
2016,DE24A,Kronach,Severe,Pastures and natural grassland,11.6
2016,DE24B,Kulmbach,Total,Agricultural areas (excluding pastures),3.3
2016,DE24B,Kulmbach,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE24B,Kulmbach,Severe,Agricultural areas (excluding pastures),13.9
2016,DE24B,Kulmbach,Total,Pastures and natural grassland,1.7
2016,DE24B,Kulmbach,Moderate,Pastures and natural grassland,6.4
2016,DE24B,Kulmbach,Severe,Pastures and natural grassland,11.7
2016,DE24C,Lichtenfels,Total,Agricultural areas (excluding pastures),3.4
2016,DE24C,Lichtenfels,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE24C,Lichtenfels,Severe,Agricultural areas (excluding pastures),13.1
2016,DE24C,Lichtenfels,Total,Pastures and natural grassland,1
2016,DE24C,Lichtenfels,Moderate,Pastures and natural grassland,6.4
2016,DE24C,Lichtenfels,Severe,Pastures and natural grassland,15.9
2016,DE24D,Wunsiedel i. Fichtelgebirge,Total,Agricultural areas (excluding pastures),2.8
2016,DE24D,Wunsiedel i. Fichtelgebirge,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE24D,Wunsiedel i. Fichtelgebirge,Severe,Agricultural areas (excluding pastures),12.4
2016,DE24D,Wunsiedel i. Fichtelgebirge,Total,Pastures and natural grassland,1.6
2016,DE24D,Wunsiedel i. Fichtelgebirge,Moderate,Pastures and natural grassland,6.2
2016,DE24D,Wunsiedel i. Fichtelgebirge,Severe,Pastures and natural grassland,12.7
2016,DE25,Mittelfranken,Total,Agricultural areas (excluding pastures),2.2
2016,DE25,Mittelfranken,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE25,Mittelfranken,Severe,Agricultural areas (excluding pastures),13.5
2016,DE25,Mittelfranken,Total,Pastures and natural grassland,1.1
2016,DE25,Mittelfranken,Moderate,Pastures and natural grassland,6.5
2016,DE25,Mittelfranken,Severe,Pastures and natural grassland,12.2
2016,DE251,"Ansbach, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.8
2016,DE251,"Ansbach, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.5
2016,DE251,"Ansbach, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.6
2016,DE251,"Ansbach, Kreisfreie Stadt",Total,Pastures and natural grassland,0.8
2016,DE251,"Ansbach, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.4
2016,DE251,"Ansbach, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE252,"Erlangen, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.1
2016,DE252,"Erlangen, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.2
2016,DE252,"Erlangen, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),11.6
2016,DE252,"Erlangen, Kreisfreie Stadt",Total,Pastures and natural grassland,0.6
2016,DE252,"Erlangen, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.5
2016,DE252,"Erlangen, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE253,"Fürth, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.1
2016,DE253,"Fürth, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.3
2016,DE253,"Fürth, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),10.5
2016,DE253,"Fürth, Kreisfreie Stadt",Total,Pastures and natural grassland,0.7
2016,DE253,"Fürth, Kreisfreie Stadt",Moderate,Pastures and natural grassland,5.6
2016,DE253,"Fürth, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE254,"Nürnberg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.7
2016,DE254,"Nürnberg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.4
2016,DE254,"Nürnberg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE254,"Nürnberg, Kreisfreie Stadt",Total,Pastures and natural grassland,0.6
2016,DE254,"Nürnberg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6
2016,DE254,"Nürnberg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE255,"Schwabach, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.5
2016,DE255,"Schwabach, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6
2016,DE255,"Schwabach, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE255,"Schwabach, Kreisfreie Stadt",Total,Pastures and natural grassland,0.9
2016,DE255,"Schwabach, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE255,"Schwabach, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE256,"Ansbach, Landkreis",Total,Agricultural areas (excluding pastures),2
2016,DE256,"Ansbach, Landkreis",Moderate,Agricultural areas (excluding pastures),6.7
2016,DE256,"Ansbach, Landkreis",Severe,Agricultural areas (excluding pastures),13
2016,DE256,"Ansbach, Landkreis",Total,Pastures and natural grassland,0.8
2016,DE256,"Ansbach, Landkreis",Moderate,Pastures and natural grassland,6.2
2016,DE256,"Ansbach, Landkreis",Severe,Pastures and natural grassland,11.9
2016,DE257,Erlangen-Höchstadt,Total,Agricultural areas (excluding pastures),1.7
2016,DE257,Erlangen-Höchstadt,Moderate,Agricultural areas (excluding pastures),6.5
2016,DE257,Erlangen-Höchstadt,Severe,Agricultural areas (excluding pastures),12.4
2016,DE257,Erlangen-Höchstadt,Total,Pastures and natural grassland,0.7
2016,DE257,Erlangen-Höchstadt,Moderate,Pastures and natural grassland,6.4
2016,DE257,Erlangen-Höchstadt,Severe,Pastures and natural grassland,10.6
2016,DE258,"Fürth, Landkreis",Total,Agricultural areas (excluding pastures),1.6
2016,DE258,"Fürth, Landkreis",Moderate,Agricultural areas (excluding pastures),6.5
2016,DE258,"Fürth, Landkreis",Severe,Agricultural areas (excluding pastures),12.5
2016,DE258,"Fürth, Landkreis",Total,Pastures and natural grassland,1.1
2016,DE258,"Fürth, Landkreis",Moderate,Pastures and natural grassland,6
2016,DE258,"Fürth, Landkreis",Severe,Pastures and natural grassland,0
2016,DE259,Nürnberger Land,Total,Agricultural areas (excluding pastures),3.1
2016,DE259,Nürnberger Land,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE259,Nürnberger Land,Severe,Agricultural areas (excluding pastures),13.8
2016,DE259,Nürnberger Land,Total,Pastures and natural grassland,1.6
2016,DE259,Nürnberger Land,Moderate,Pastures and natural grassland,6.8
2016,DE259,Nürnberger Land,Severe,Pastures and natural grassland,12.4
2016,DE25A,Neustadt a. d. Aisch-Bad Windsheim,Total,Agricultural areas (excluding pastures),2.2
2016,DE25A,Neustadt a. d. Aisch-Bad Windsheim,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE25A,Neustadt a. d. Aisch-Bad Windsheim,Severe,Agricultural areas (excluding pastures),13.1
2016,DE25A,Neustadt a. d. Aisch-Bad Windsheim,Total,Pastures and natural grassland,0.9
2016,DE25A,Neustadt a. d. Aisch-Bad Windsheim,Moderate,Pastures and natural grassland,6.2
2016,DE25A,Neustadt a. d. Aisch-Bad Windsheim,Severe,Pastures and natural grassland,11.6
2016,DE25B,Roth,Total,Agricultural areas (excluding pastures),2
2016,DE25B,Roth,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE25B,Roth,Severe,Agricultural areas (excluding pastures),14.1
2016,DE25B,Roth,Total,Pastures and natural grassland,1.1
2016,DE25B,Roth,Moderate,Pastures and natural grassland,6.4
2016,DE25B,Roth,Severe,Pastures and natural grassland,11.9
2016,DE25C,Weißenburg-Gunzenhausen,Total,Agricultural areas (excluding pastures),3
2016,DE25C,Weißenburg-Gunzenhausen,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE25C,Weißenburg-Gunzenhausen,Severe,Agricultural areas (excluding pastures),14.1
2016,DE25C,Weißenburg-Gunzenhausen,Total,Pastures and natural grassland,1.6
2016,DE25C,Weißenburg-Gunzenhausen,Moderate,Pastures and natural grassland,6.5
2016,DE25C,Weißenburg-Gunzenhausen,Severe,Pastures and natural grassland,12.1
2016,DE26,Unterfranken,Total,Agricultural areas (excluding pastures),3.4
2016,DE26,Unterfranken,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE26,Unterfranken,Severe,Agricultural areas (excluding pastures),14
2016,DE26,Unterfranken,Total,Pastures and natural grassland,2.4
2016,DE26,Unterfranken,Moderate,Pastures and natural grassland,6.6
2016,DE26,Unterfranken,Severe,Pastures and natural grassland,12.8
2016,DE261,"Aschaffenburg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),3
2016,DE261,"Aschaffenburg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE261,"Aschaffenburg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),11.8
2016,DE261,"Aschaffenburg, Kreisfreie Stadt",Total,Pastures and natural grassland,1.7
2016,DE261,"Aschaffenburg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.5
2016,DE261,"Aschaffenburg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE262,"Schweinfurt, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.5
2016,DE262,"Schweinfurt, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),7.1
2016,DE262,"Schweinfurt, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),11.5
2016,DE262,"Schweinfurt, Kreisfreie Stadt",Total,Pastures and natural grassland,1.9
2016,DE262,"Schweinfurt, Kreisfreie Stadt",Moderate,Pastures and natural grassland,7.8
2016,DE262,"Schweinfurt, Kreisfreie Stadt",Severe,Pastures and natural grassland,11.2
2016,DE263,"Würzburg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),5
2016,DE263,"Würzburg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),7
2016,DE263,"Würzburg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),18
2016,DE263,"Würzburg, Kreisfreie Stadt",Total,Pastures and natural grassland,1.1
2016,DE263,"Würzburg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,5.5
2016,DE263,"Würzburg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE264,"Aschaffenburg, Landkreis",Total,Agricultural areas (excluding pastures),4.1
2016,DE264,"Aschaffenburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.9
2016,DE264,"Aschaffenburg, Landkreis",Severe,Agricultural areas (excluding pastures),12.9
2016,DE264,"Aschaffenburg, Landkreis",Total,Pastures and natural grassland,3.3
2016,DE264,"Aschaffenburg, Landkreis",Moderate,Pastures and natural grassland,6.4
2016,DE264,"Aschaffenburg, Landkreis",Severe,Pastures and natural grassland,12.3
2016,DE265,Bad Kissingen,Total,Agricultural areas (excluding pastures),4.2
2016,DE265,Bad Kissingen,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE265,Bad Kissingen,Severe,Agricultural areas (excluding pastures),13.8
2016,DE265,Bad Kissingen,Total,Pastures and natural grassland,2.2
2016,DE265,Bad Kissingen,Moderate,Pastures and natural grassland,6.5
2016,DE265,Bad Kissingen,Severe,Pastures and natural grassland,12.8
2016,DE266,Rhön-Grabfeld,Total,Agricultural areas (excluding pastures),3.3
2016,DE266,Rhön-Grabfeld,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE266,Rhön-Grabfeld,Severe,Agricultural areas (excluding pastures),13.6
2016,DE266,Rhön-Grabfeld,Total,Pastures and natural grassland,1.7
2016,DE266,Rhön-Grabfeld,Moderate,Pastures and natural grassland,6.6
2016,DE266,Rhön-Grabfeld,Severe,Pastures and natural grassland,13.7
2016,DE267,Haßberge,Total,Agricultural areas (excluding pastures),3.2
2016,DE267,Haßberge,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE267,Haßberge,Severe,Agricultural areas (excluding pastures),13.2
2016,DE267,Haßberge,Total,Pastures and natural grassland,1
2016,DE267,Haßberge,Moderate,Pastures and natural grassland,6.6
2016,DE267,Haßberge,Severe,Pastures and natural grassland,18.8
2016,DE268,Kitzingen,Total,Agricultural areas (excluding pastures),2.5
2016,DE268,Kitzingen,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE268,Kitzingen,Severe,Agricultural areas (excluding pastures),15.6
2016,DE268,Kitzingen,Total,Pastures and natural grassland,1.1
2016,DE268,Kitzingen,Moderate,Pastures and natural grassland,5.8
2016,DE268,Kitzingen,Severe,Pastures and natural grassland,0
2016,DE269,Miltenberg,Total,Agricultural areas (excluding pastures),4.5
2016,DE269,Miltenberg,Moderate,Agricultural areas (excluding pastures),7
2016,DE269,Miltenberg,Severe,Agricultural areas (excluding pastures),14.3
2016,DE269,Miltenberg,Total,Pastures and natural grassland,3.6
2016,DE269,Miltenberg,Moderate,Pastures and natural grassland,6.9
2016,DE269,Miltenberg,Severe,Pastures and natural grassland,12.4
2016,DE26A,Main-Spessart,Total,Agricultural areas (excluding pastures),4.5
2016,DE26A,Main-Spessart,Moderate,Agricultural areas (excluding pastures),7
2016,DE26A,Main-Spessart,Severe,Agricultural areas (excluding pastures),14
2016,DE26A,Main-Spessart,Total,Pastures and natural grassland,3.4
2016,DE26A,Main-Spessart,Moderate,Pastures and natural grassland,6.7
2016,DE26A,Main-Spessart,Severe,Pastures and natural grassland,12.8
2016,DE26B,"Schweinfurt, Landkreis",Total,Agricultural areas (excluding pastures),2.3
2016,DE26B,"Schweinfurt, Landkreis",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE26B,"Schweinfurt, Landkreis",Severe,Agricultural areas (excluding pastures),13.2
2016,DE26B,"Schweinfurt, Landkreis",Total,Pastures and natural grassland,1
2016,DE26B,"Schweinfurt, Landkreis",Moderate,Pastures and natural grassland,6.6
2016,DE26B,"Schweinfurt, Landkreis",Severe,Pastures and natural grassland,10.9
2016,DE26C,"Würzburg, Landkreis",Total,Agricultural areas (excluding pastures),3.5
2016,DE26C,"Würzburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.9
2016,DE26C,"Würzburg, Landkreis",Severe,Agricultural areas (excluding pastures),14.5
2016,DE26C,"Würzburg, Landkreis",Total,Pastures and natural grassland,1.6
2016,DE26C,"Würzburg, Landkreis",Moderate,Pastures and natural grassland,5.9
2016,DE26C,"Würzburg, Landkreis",Severe,Pastures and natural grassland,0
2016,DE27,Schwaben,Total,Agricultural areas (excluding pastures),2.6
2016,DE27,Schwaben,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE27,Schwaben,Severe,Agricultural areas (excluding pastures),14
2016,DE27,Schwaben,Total,Pastures and natural grassland,2.6
2016,DE27,Schwaben,Moderate,Pastures and natural grassland,6.9
2016,DE27,Schwaben,Severe,Pastures and natural grassland,13.7
2016,DE271,"Augsburg, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.5
2016,DE271,"Augsburg, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),7.1
2016,DE271,"Augsburg, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),17.5
2016,DE271,"Augsburg, Kreisfreie Stadt",Total,Pastures and natural grassland,0.9
2016,DE271,"Augsburg, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.8
2016,DE271,"Augsburg, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE272,"Kaufbeuren, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),3.6
2016,DE272,"Kaufbeuren, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE272,"Kaufbeuren, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),13.1
2016,DE272,"Kaufbeuren, Kreisfreie Stadt",Total,Pastures and natural grassland,2.5
2016,DE272,"Kaufbeuren, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.7
2016,DE272,"Kaufbeuren, Kreisfreie Stadt",Severe,Pastures and natural grassland,12.8
2016,DE273,"Kempten (Allgäu), Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),5.3
2016,DE273,"Kempten (Allgäu), Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),7
2016,DE273,"Kempten (Allgäu), Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),13.2
2016,DE273,"Kempten (Allgäu), Kreisfreie Stadt",Total,Pastures and natural grassland,2.4
2016,DE273,"Kempten (Allgäu), Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.7
2016,DE273,"Kempten (Allgäu), Kreisfreie Stadt",Severe,Pastures and natural grassland,12.3
2016,DE274,"Memmingen, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.5
2016,DE274,"Memmingen, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE274,"Memmingen, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),11.6
2016,DE274,"Memmingen, Kreisfreie Stadt",Total,Pastures and natural grassland,1.3
2016,DE274,"Memmingen, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.7
2016,DE274,"Memmingen, Kreisfreie Stadt",Severe,Pastures and natural grassland,11.2
2016,DE275,Aichach-Friedberg,Total,Agricultural areas (excluding pastures),3.6
2016,DE275,Aichach-Friedberg,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE275,Aichach-Friedberg,Severe,Agricultural areas (excluding pastures),14
2016,DE275,Aichach-Friedberg,Total,Pastures and natural grassland,1
2016,DE275,Aichach-Friedberg,Moderate,Pastures and natural grassland,5.9
2016,DE275,Aichach-Friedberg,Severe,Pastures and natural grassland,10.4
2016,DE276,"Augsburg, Landkreis",Total,Agricultural areas (excluding pastures),2.3
2016,DE276,"Augsburg, Landkreis",Moderate,Agricultural areas (excluding pastures),6.8
2016,DE276,"Augsburg, Landkreis",Severe,Agricultural areas (excluding pastures),14.1
2016,DE276,"Augsburg, Landkreis",Total,Pastures and natural grassland,1.5
2016,DE276,"Augsburg, Landkreis",Moderate,Pastures and natural grassland,6.5
2016,DE276,"Augsburg, Landkreis",Severe,Pastures and natural grassland,11.2
2016,DE277,Dillingen a.d. Donau,Total,Agricultural areas (excluding pastures),2
2016,DE277,Dillingen a.d. Donau,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE277,Dillingen a.d. Donau,Severe,Agricultural areas (excluding pastures),12.8
2016,DE277,Dillingen a.d. Donau,Total,Pastures and natural grassland,1
2016,DE277,Dillingen a.d. Donau,Moderate,Pastures and natural grassland,6.1
2016,DE277,Dillingen a.d. Donau,Severe,Pastures and natural grassland,11.3
2016,DE278,Günzburg,Total,Agricultural areas (excluding pastures),2.3
2016,DE278,Günzburg,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE278,Günzburg,Severe,Agricultural areas (excluding pastures),13.3
2016,DE278,Günzburg,Total,Pastures and natural grassland,1.4
2016,DE278,Günzburg,Moderate,Pastures and natural grassland,6.6
2016,DE278,Günzburg,Severe,Pastures and natural grassland,11.5
2016,DE279,Neu-Ulm,Total,Agricultural areas (excluding pastures),2.1
