TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES
2010,EU,European Union - 27 countries (from 2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-315,205.79"
2010,EU,European Union - 27 countries (from 2020),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-336,456.48"
2010,EU,European Union - 27 countries (from 2020),Methane,"Land use, land use change, and forestry (LULUCF)",279.34
2010,EU,European Union - 27 countries (from 2020),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","6,983.58"
2010,EU,European Union - 27 countries (from 2020),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",47.88
2010,EU,European Union - 27 countries (from 2020),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","14,267.11"
2010,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 27 countries (from 2020),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 27 countries (from 2020),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 27 countries (from 2020),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"422,116.49"
2010,EU,European Union - 28 countries (2013-2020),Carbon dioxide,Agriculture,"10,117.43"
2010,EU,European Union - 28 countries (2013-2020),Methane,Agriculture,"9,216.13"
2010,EU,European Union - 28 countries (2013-2020),Methane (CO2 equivalent),Agriculture,"230,403.15"
2010,EU,European Union - 28 countries (2013-2020),Nitrous oxide,Agriculture,609.38
2010,EU,European Union - 28 countries (2013-2020),Nitrous oxide (CO2 equivalent),Agriculture,"181,595.91"
2010,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020),Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020),Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020),Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-309,226.61"
2010,EU,European Union - 28 countries (2013-2020),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-337,466.63"
2010,EU,European Union - 28 countries (2013-2020),Methane,"Land use, land use change, and forestry (LULUCF)",470.9
2010,EU,European Union - 28 countries (2013-2020),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","11,772.47"
2010,EU,European Union - 28 countries (2013-2020),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",55.26
2010,EU,European Union - 28 countries (2013-2020),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","16,467.55"
2010,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"423,083.31"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Carbon dioxide,Agriculture,"10,122.80"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane,Agriculture,"9,238.94"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane (CO2 equivalent),Agriculture,"230,973.55"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide,Agriculture,610.69
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide (CO2 equivalent),Agriculture,"181,986.96"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-299,719.47"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-331,372.04"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane,"Land use, land use change, and forestry (LULUCF)",607.1
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","15,177.62"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",55.29
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","16,474.95"
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FI,Finland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,650.72"
2010,FI,Finland,Carbon dioxide,Agriculture,278.99
2010,FI,Finland,Methane,Agriculture,102.54
2010,FI,Finland,Methane (CO2 equivalent),Agriculture,"2,563.44"
2010,FI,Finland,Nitrous oxide,Agriculture,12.78
2010,FI,Finland,Nitrous oxide (CO2 equivalent),Agriculture,"3,808.29"
2010,FI,Finland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,FI,Finland,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,FI,Finland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,FI,Finland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,FI,Finland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,FI,Finland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-20,811.03"
2010,FI,Finland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-23,889.79"
2010,FI,Finland,Methane,"Land use, land use change, and forestry (LULUCF)",39.01
2010,FI,Finland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",975.18
2010,FI,Finland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.06
2010,FI,Finland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,103.58"
2010,FI,Finland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FI,Finland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FI,Finland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FI,Finland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FI,Finland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FR,France,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"75,763.35"
2010,FR,France,Carbon dioxide,Agriculture,"1,985.69"
2010,FR,France,Methane,Agriculture,"1,573.40"
2010,FR,France,Methane (CO2 equivalent),Agriculture,"39,335.08"
2010,FR,France,Nitrous oxide,Agriculture,115.58
2010,FR,France,Nitrous oxide (CO2 equivalent),Agriculture,"34,442.57"
2010,FR,France,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,FR,France,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,FR,France,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,FR,France,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,FR,France,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,FR,France,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-35,883.66"
2010,FR,France,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-40,261.12"
2010,FR,France,Methane,"Land use, land use change, and forestry (LULUCF)",46.97
2010,FR,France,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,174.15"
2010,FR,France,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",10.75
2010,FR,France,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","3,203.31"
2010,FR,France,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FR,France,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FR,France,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FR,France,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,FR,France,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HR,Croatia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"3,030.12"
2010,HR,Croatia,Carbon dioxide,Agriculture,88.04
2010,HR,Croatia,Methane,Agriculture,64.9
2010,HR,Croatia,Methane (CO2 equivalent),Agriculture,"1,622.43"
2010,HR,Croatia,Nitrous oxide,Agriculture,4.43
2010,HR,Croatia,Nitrous oxide (CO2 equivalent),Agriculture,"1,319.66"
2010,HR,Croatia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,HR,Croatia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,HR,Croatia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,HR,Croatia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,HR,Croatia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,HR,Croatia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-6,962.82"
2010,HR,Croatia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-7,068.64"
2010,HR,Croatia,Methane,"Land use, land use change, and forestry (LULUCF)",0.07
2010,HR,Croatia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",1.76
2010,HR,Croatia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.35
2010,HR,Croatia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",104.06
2010,HR,Croatia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HR,Croatia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HR,Croatia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HR,Croatia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HR,Croatia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HU,Hungary,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"5,674.03"
2010,HU,Hungary,Carbon dioxide,Agriculture,105.82
2010,HU,Hungary,Methane,Agriculture,94.97
2010,HU,Hungary,Methane (CO2 equivalent),Agriculture,"2,374.13"
2010,HU,Hungary,Nitrous oxide,Agriculture,10.72
2010,HU,Hungary,Nitrous oxide (CO2 equivalent),Agriculture,"3,194.08"
2010,HU,Hungary,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,HU,Hungary,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,HU,Hungary,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,HU,Hungary,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,HU,Hungary,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,HU,Hungary,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,553.05"
2010,HU,Hungary,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,610.91"
2010,HU,Hungary,Methane,"Land use, land use change, and forestry (LULUCF)",0.36
2010,HU,Hungary,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",9.08
2010,HU,Hungary,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.16
2010,HU,Hungary,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",48.78
2010,HU,Hungary,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HU,Hungary,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HU,Hungary,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HU,Hungary,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,HU,Hungary,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,IE,Ireland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"18,349.93"
2010,IE,Ireland,Carbon dioxide,Agriculture,526.18
2010,IE,Ireland,Methane,Agriculture,475.88
2010,IE,Ireland,Methane (CO2 equivalent),Agriculture,"11,897.08"
2010,IE,Ireland,Nitrous oxide,Agriculture,19.89
2010,IE,Ireland,Nitrous oxide (CO2 equivalent),Agriculture,"5,926.67"
2010,IE,Ireland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,IE,Ireland,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,IE,Ireland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,IE,Ireland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,IE,Ireland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,IE,Ireland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","6,242.44"
2010,IE,Ireland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","5,082.81"
2010,IE,Ireland,Methane,"Land use, land use change, and forestry (LULUCF)",27.82
2010,IE,Ireland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",695.56
2010,IE,Ireland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.56
2010,IE,Ireland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",464.07
2010,IE,Ireland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,IE,Ireland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,IE,Ireland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,IE,Ireland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,IE,Ireland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,IS,Iceland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,629.82
2010,IS,Iceland,Carbon dioxide,Agriculture,2.09
2010,IS,Iceland,Methane,Agriculture,14.35
2010,IS,Iceland,Methane (CO2 equivalent),Agriculture,358.65
2010,IS,Iceland,Nitrous oxide,Agriculture,0.9
2010,IS,Iceland,Nitrous oxide (CO2 equivalent),Agriculture,269.09
